Query: Resource-a.grxml | User-Adam Haig | Date-17/4/2019  2:38:45
Query: Resource-expenditure.props | User-Tami Grierson | Date-26/8/2018  1:26:27
Query: Resource-expenditure.props | User-Bartholomew Ewen | Date-27/8/2017  20:22:37
Query: Resource-expenditure.props | User-Sammi Mcmullan | Date-19/7/2015  16:22:45
Query: Resource-expenditure.props | User-Aamirah Mccafferty | Date-17/5/2006  11:14:12
Query: Resource-expenditure.props | User-Jackson Ballantyne | Date-1/9/2003  15:10:31
Query: Resource-expenditure.props | User-Hannah Doughty | Date-1/9/2003  15:10:31
Query: Resource-expenditure.props | User-Jackson Ballantyne | Date-2/7/2002  21:45:20
Query: Resource-expenditure.props | User-Kyran Johnston | Date-15/11/2000  0:36:48
Query: Resource-expenditure.props | User-Keanu Martin | Date-28/8/1992  19:34:38
Query: Resource-expenditure.props | User-Katrina Mullen | Date-28/8/1992  19:34:38
Query: Resource-expenditure.props | User-Aamirah Mccafferty | Date-19/5/1992  6:22:22
Query: Resource-expenditure.props | User-Christopher Pitt | Date-3/6/1991  14:5:46
Query: Resource-expenditure.props | User-Aimee-Dawn Pearce | Date-1/9/1990  12:41:4
Query: Resource-expenditure.ram | User-Kyran Johnston | Date-15/1/2019  6:54:58
Query: Resource-expenditure.ram | User-Pooja Irving | Date-26/1/2016  10:22:49
Query: Resource-expenditure.ram | User-Coire Beck | Date-21/6/2015  8:12:12
Query: Resource-expenditure.ram | User-Wojtylla Dodds | Date-26/6/2012  19:57:12
Query: Resource-expenditure.ram | User-Devon Hogarth | Date-12/8/2007  9:0:2
Query: Resource-expenditure.ram | User-Altina Peebles | Date-26/5/2007  3:57:5
Query: Resource-expenditure.ram | User-Pooja Irving | Date-19/3/2002  1:54:49
Query: Resource-expenditure.ram | User-Jae Stark | Date-22/7/1996  7:28:34
Query: Resource-experience.wpd | User-Jazmin Donaldson | Date-17/4/2019  2:38:45
Query: Resource-experience.wpd | User-John-Andrew Butchart | Date-5/8/2014  9:11:3
Query: Resource-experience.wpd | User-Connie Ruthven | Date-4/10/2012  8:29:58
Query: Resource-experience.wpd | User-Hadden Fairbairn | Date-26/6/2012  19:57:12
Query: Resource-experience.wpd | User-Linzi Laurenson | Date-9/3/2010  17:19:28
Query: Resource-experience.wpd | User-Garrett Coutts | Date-1/9/2009  8:48:15
Query: Resource-experience.wpd | User-Jevin Colville | Date-12/3/2009  0:25:40
Query: Resource-experience.wpd | User-Sabine Heaney | Date-23/7/2004  2:17:4
Query: Resource-experience.wpd | User-Yan Mcrae | Date-18/7/2002  10:45:6
Query: Resource-experience.wpd | User-Yan Mcrae | Date-3/2/1999  7:51:29
Query: Resource-experience.wpd | User-Glen Skinner | Date-18/1/1996  16:51:42
Query: Resource-experience.wpd | User-Jevin Colville | Date-4/10/1994  2:24:38
Query: Resource-experience.wpd | User-Rafael Urquhart | Date-12/4/1994  8:25:43
Query: Resource-expert.mcxml | User-Daryl Gunn | Date-25/3/2017  8:54:33
Query: Resource-expert.mcxml | User-Odin Ryan | Date-10/7/2015  12:42:31
Query: Resource-expert.mcxml | User-Carlie Borthwick | Date-21/6/2015  8:12:12
Query: Resource-expert.mcxml | User-Charis Harding | Date-14/7/2012  18:30:46
Query: Resource-expert.mcxml | User-Toine Mahoney | Date-27/8/2010  14:35:3
Query: Resource-expert.mcxml | User-Hadden Fairbairn | Date-15/1/2009  9:27:12
Query: Resource-expert.mcxml | User-Dani Kirk | Date-16/11/2006  13:45:45
Query: Resource-expert.mcxml | User-Derick Mcnamara | Date-26/2/2006  11:40:41
Query: Resource-expert.mcxml | User-Christopher Pitt | Date-8/9/2004  10:33:2
Query: Resource-expert.mcxml | User-Corey Swanson | Date-8/7/2000  22:19:58
Query: Resource-expert.mcxml | User-Corey Swanson | Date-10/11/1994  6:55:14
Query: Resource-expert.mcxml | User-Tomasz Ware | Date-2/2/1991  1:14:24
Query: Resource-expert.pri | User-Sammi Mcmullan | Date-18/8/2016  20:28:34
Query: Resource-expert.pri | User-Ahmad Leiper | Date-13/1/2014  19:30:58
Query: Resource-expert.pri | User-Bartholomew Ewen | Date-14/11/2010  8:47:32
Query: Resource-expert.pri | User-Rein Craigie | Date-13/9/2010  20:47:53
Query: Resource-expert.pri | User-Aamirah Mccafferty | Date-16/10/2008  22:58:2
Query: Resource-expert.pri | User-Kenan Esson | Date-14/4/2005  5:25:39
Query: Resource-expert.pri | User-Clara Soutar | Date-1/9/2003  15:10:31
Query: Resource-expert.pri | User-Veronica Ironside | Date-1/2/1997  6:34:7
Query: Resource-expert.pri | User-Hadden Fairbairn | Date-25/3/1994  1:27:56
Query: Resource-expert.pri | User-Dien Crooks | Date-19/8/1992  14:40:18
Query: Resource-expert.pri | User-Noor Nicholson | Date-18/4/1991  22:58:20
Query: Resource-expression.oft | User-Wojtylla Dodds | Date-20/2/2019  1:16:26
Query: Resource-expression.oft | User-Ally Brannan | Date-26/1/2016  10:22:49
Query: Resource-expression.oft | User-Toine Mahoney | Date-1/9/2015  16:52:17
Query: Resource-expression.oft | User-Aimee-Dawn Pearce | Date-16/9/2011  4:45:44
Query: Resource-expression.oft | User-Allanna Tait | Date-11/9/2007  6:20:39
Query: Resource-expression.oft | User-Lachlan Wilson | Date-3/2/2001  16:29:5
Query: Resource-expression.wsf | User-Veronica Ironside | Date-26/1/2016  10:22:49
Query: Resource-expression.wsf | User-Allanna Tait | Date-23/8/2015  6:41:0
Query: Resource-expression.wsf | User-Arlo Nicol | Date-10/7/2015  12:42:31
Query: Resource-expression.wsf | User-Toine Mahoney | Date-28/1/2013  10:49:21
Query: Resource-expression.wsf | User-Jazmin Donaldson | Date-1/9/2009  8:48:15
Query: Resource-expression.wsf | User-Dermot Flanagan | Date-29/10/2008  19:41:10
Query: Resource-expression.wsf | User-Linzi Laurenson | Date-11/8/2002  1:12:34
Query: Resource-expression.wsf | User-Dermot Flanagan | Date-5/4/2002  16:15:40
Query: Resource-expression.wsf | User-Clara Soutar | Date-8/10/2000  16:2:50
Query: Resource-expression.wsf | User-Shamyle Mcintyre | Date-12/10/1998  6:39:55
Query: Resource-expression.wsf | User-John-Andrew Butchart | Date-13/8/1993  14:50:18
Query: Resource-expression.wsf | User-Kenan Esson | Date-15/7/1991  1:49:29
Query: Resource-expression.wsf | User-Sabine Heaney | Date-15/10/1990  14:34:15
Query: Resource-eye.cht | User-Corey Swanson | Date-20/2/2019  1:16:26
Query: Resource-eye.cht | User-Tami Grierson | Date-10/1/2019  18:55:2
Query: Resource-eye.cht | User-Aliamay Kay | Date-6/1/2019  0:28:7
Query: Resource-eye.cht | User-Kylie Ryan | Date-22/8/2018  22:27:57
Query: Resource-eye.cht | User-Bran Mcgonigle | Date-23/8/2015  6:41:0
Query: Resource-eye.cht | User-Tomasz Ware | Date-26/6/2014  5:49:5
Query: Resource-eye.cht | User-Katelynn Mckinnon | Date-22/6/2014  11:14:22
Query: Resource-eye.cht | User-Aishah Ewing | Date-24/7/2011  2:7:35
Query: Resource-eye.cht | User-Corey Swanson | Date-12/11/2009  4:12:42
Query: Resource-eye.cht | User-Connaire Laing | Date-1/9/2003  15:10:31
Query: Resource-eye.cht | User-Aishah Ewing | Date-22/11/2001  7:5:43
Query: Resource-eye.cht | User-Noor Nicholson | Date-4/11/2000  8:15:47
Query: Resource-eye.itemdata-ms | User-Sabine Heaney | Date-20/2/2019  1:16:26
Query: Resource-eye.itemdata-ms | User-Connie Ruthven | Date-7/7/2018  1:28:1
Query: Resource-eye.itemdata-ms | User-Corey Swanson | Date-9/3/2010  17:19:28
Query: Resource-eye.itemdata-ms | User-Glen Skinner | Date-12/2/2006  5:7:5
Query: Resource-eye.itemdata-ms | User-Katrina Mullen | Date-18/3/2001  9:1:51
Query: Resource-eye.itemdata-ms | User-Johnathan Mcinally | Date-15/8/1997  11:58:2
Query: Resource-eye.itemdata-ms | User-Arlo Nicol | Date-4/10/1994  2:24:38
Query: Resource-eye.itemdata-ms | User-Clara Soutar | Date-11/8/1992  8:14:39
Query: Resource-eye.itemdata-ms | User-Jae Stark | Date-10/11/1990  7:46:37
Query: Resource-face.cdmp | User-Sammi Mcmullan | Date-5/5/2018  14:23:26
Query: Resource-face.cdmp | User-Charlotte Dunbar | Date-5/8/2014  9:11:3
Query: Resource-face.cdmp | User-Danyal Bonner | Date-14/7/2012  18:30:46
Query: Resource-face.cdmp | User-Dani Kirk | Date-14/7/2012  18:30:46
Query: Resource-face.cdmp | User-Linzi Laurenson | Date-26/2/2006  11:40:41
Query: Resource-face.cdmp | User-Cullen Haynes | Date-3/6/1991  14:5:46
Query: Resource-face.cdmp | User-Jorin Gilmore | Date-19/7/1990  6:15:41
Query: Resource-fact.btr | User-Aamirah Mccafferty | Date-3/4/2019  19:52:40
Query: Resource-fact.btr | User-Kylie Ryan | Date-1/3/2019  2:36:22
Query: Resource-fact.btr | User-Dani Kirk | Date-14/7/2016  15:41:57
Query: Resource-fact.btr | User-Ally Brannan | Date-26/6/2014  5:49:5
Query: Resource-fact.btr | User-Ayah Wright | Date-28/1/2013  10:49:21
Query: Resource-fact.btr | User-Pooja Irving | Date-11/5/2012  19:35:31
Query: Resource-fact.btr | User-Caoimhe Costello | Date-9/3/2010  17:19:28
Query: Resource-fact.btr | User-Reid Patel | Date-29/10/2008  19:41:10
Query: Resource-fact.btr | User-Monthir Hunt | Date-19/3/2002  1:54:49
Query: Resource-fact.btr | User-Rafael Urquhart | Date-3/8/1999  4:45:39
Query: Resource-fact.btr | User-Aiden Buckley | Date-12/10/1998  6:39:55
Query: Resource-fact.btr | User-Jazmin Donaldson | Date-30/10/1996  18:18:58
Query: Resource-fact.btr | User-Charis Harding | Date-11/1/1996  13:35:15
Query: Resource-fact.btr | User-Anwen Dalgarno | Date-27/9/1991  20:23:5
Query: Resource-fact.tmf | User-Arezoo Melvin | Date-20/2/2019  1:16:26
Query: Resource-fact.tmf | User-Christopher Pitt | Date-20/2/2019  1:16:26
Query: Resource-fact.tmf | User-Wojtylla Dodds | Date-9/9/2018  19:9:20
Query: Resource-fact.tmf | User-Cullen Haynes | Date-24/7/2011  2:7:35
Query: Resource-fact.tmf | User-Yan Mcrae | Date-9/3/2011  3:13:3
Query: Resource-fact.tmf | User-Rafael Urquhart | Date-11/4/2010  7:25:6
Query: Resource-fact.tmf | User-Derick Mcnamara | Date-4/11/2000  8:15:47
Query: Resource-fact.tmf | User-Jae Stark | Date-8/7/1997  13:32:44
Query: Resource-fact.tmf | User-Aishah Ford | Date-4/10/1995  20:20:39
Query: Resource-fact.tmf | User-Dani Kirk | Date-10/9/1991  3:34:20
Query: Resource-fact.tmf | User-Coire Beck | Date-24/6/1991  4:34:50
Query: Resource-factor.onepkg | User-Darien Mcgaw | Date-22/11/2019  7:49:45
Query: Resource-factor.onepkg | User-Hannah Doughty | Date-20/2/2019  1:16:26
Query: Resource-factor.onepkg | User-Harkaran Nolan | Date-15/1/2019  6:54:58
Query: Resource-factor.onepkg | User-Amrose Mcvey | Date-12/11/2009  4:12:42
Query: Resource-factor.onepkg | User-Noor Nicholson | Date-19/1/2008  16:14:23
Query: Resource-factor.onepkg | User-Dien Crooks | Date-13/4/2007  9:37:28
Query: Resource-factor.onepkg | User-Harkaran Nolan | Date-9/3/2007  7:35:50
Query: Resource-factor.onepkg | User-Rein Craigie | Date-8/9/2004  10:33:2
Query: Resource-factor.onepkg | User-Millicent George | Date-1/9/2003  15:10:31
Query: Resource-factor.onepkg | User-Kyran Johnston | Date-13/5/2003  13:29:51
Query: Resource-factor.onepkg | User-Kasim Chen | Date-18/3/2001  9:1:51
Query: Resource-factor.onepkg | User-Tami Grierson | Date-22/3/1998  8:28:30
Query: Resource-factor.onepkg | User-Dermot Flanagan | Date-8/7/1997  13:32:44
Query: Resource-failure.ont | User-Hadden Fairbairn | Date-11/4/2018  17:16:32
Query: Resource-failure.ont | User-Amrose Mcvey | Date-26/6/2012  19:57:12
Query: Resource-failure.ont | User-Corann Rooney | Date-24/11/2011  22:53:17
Query: Resource-failure.ont | User-Harkaran Nolan | Date-11/4/2010  7:25:6
Query: Resource-failure.ont | User-Kiran Orr | Date-27/1/2009  10:22:42
Query: Resource-failure.ont | User-Jackson Ballantyne | Date-1/3/2007  21:55:25
Query: Resource-failure.ont | User-Arlo Nicol | Date-3/2/2001  11:42:16
Query: Resource-failure.ont | User-Tami Grierson | Date-17/11/1999  11:11:26
Query: Resource-failure.ont | User-Carlie Borthwick | Date-28/8/1992  19:34:38
Query: Resource-failure.ont | User-Ayah Wright | Date-27/9/1991  20:23:5
Query: Resource-failure.sav | User-Ally Brannan | Date-3/4/2019  17:13:1
Query: Resource-failure.sav | User-Aamirah Mccafferty | Date-25/3/2017  8:54:33
Query: Resource-failure.sav | User-Arezoo Melvin | Date-4/8/2015  19:33:12
Query: Resource-failure.sav | User-Kasim Chen | Date-26/6/2014  5:49:5
Query: Resource-failure.sav | User-Hannah Doughty | Date-28/1/2013  10:49:21
Query: Resource-failure.sav | User-Aisling Gray | Date-23/5/2011  19:31:45
Query: Resource-failure.sav | User-Reanne Skene | Date-14/11/2010  8:47:32
Query: Resource-failure.sav | User-Connie Ruthven | Date-11/4/2010  7:25:6
Query: Resource-failure.sav | User-Aisling Gray | Date-23/9/2008  2:45:58
Query: Resource-failure.sav | User-Jackson Ballantyne | Date-11/9/2007  6:20:39
Query: Resource-failure.sav | User-Monthir Hunt | Date-4/11/2000  8:15:47
Query: Resource-failure.sav | User-Connaire Laing | Date-10/11/1994  6:55:14
Query: Resource-failure.sav | User-Berkan Saeed | Date-22/4/1993  22:18:14
Query: Resource-failure.sav | User-Wojtylla Dodds | Date-28/8/1992  19:34:38
Query: Resource-failure.sav | User-Aamirah Mccafferty | Date-27/9/1991  20:23:5
Query: Resource-fall.cms | User-Corey Swanson | Date-22/11/2019  7:49:45
Query: Resource-fall.cms | User-Cailan Mcnulty | Date-5/5/2018  14:23:26
Query: Resource-fall.cms | User-Toine Mahoney | Date-23/5/2011  19:31:45
Query: Resource-fall.cms | User-Jorin Gilmore | Date-2/5/2011  9:38:21
Query: Resource-fall.cms | User-Demi-Leigh Barclay | Date-27/1/2009  10:22:42
Query: Resource-fall.cms | User-Devon Hogarth | Date-16/10/2008  22:58:2
Query: Resource-fall.cms | User-Salar Mcwilliams | Date-21/9/2006  21:39:38
Query: Resource-fall.cms | User-Hadden Fairbairn | Date-13/5/2003  13:29:51
Query: Resource-fall.cms | User-Toine Mahoney | Date-3/2/2001  11:42:16
Query: Resource-fall.cms | User-Ally Brannan | Date-15/11/2000  0:36:48
Query: Resource-fall.cms | User-Amrose Mcvey | Date-3/8/1999  4:45:39
Query: Resource-fall.cms | User-Lachlan Wilson | Date-22/3/1998  8:28:30
Query: Resource-fall.cms | User-Reanne Skene | Date-16/8/1992  17:31:12
Query: Resource-fall.cms | User-Shamyle Mcintyre | Date-16/7/1990  14:30:10
Query: Resource-farm.ot | User-Johnathan Mcinally | Date-22/11/2019  7:49:45
Query: Resource-farm.ot | User-Monthir Hunt | Date-18/8/2016  20:28:34
Query: Resource-farm.ot | User-Garrett Coutts | Date-1/9/2015  16:52:17
Query: Resource-farm.ot | User-Yan Mcrae | Date-1/9/2009  8:48:15
Query: Resource-farm.ot | User-Pooja Irving | Date-1/9/2009  8:48:15
Query: Resource-farm.ot | User-Kyran Johnston | Date-20/7/2006  21:39:49
Query: Resource-farm.ot | User-Carlie Borthwick | Date-23/7/2004  2:17:4
Query: Resource-farm.ot | User-Aamirah Mccafferty | Date-18/3/2001  9:1:51
Query: Resource-farm.ot | User-Daryl Gunn | Date-18/3/2001  9:1:51
Query: Resource-farm.ot | User-Demi-Leigh Barclay | Date-18/3/2001  9:1:51
Query: Resource-farm.ot | User-Corey Swanson | Date-1/9/2000  11:26:47
Query: Resource-farm.ot | User-Bran Mcgonigle | Date-9/3/1999  3:42:44
Query: Resource-fashion.ntf | User-Dermot Flanagan | Date-4/8/2015  19:33:12
Query: Resource-fashion.ntf | User-Daryl Gunn | Date-21/4/1998  20:55:11
Query: Resource-fashion.ntf | User-Aishah Ford | Date-15/7/1991  1:49:29
Query: Resource-father.cgm | User-Aishah Ford | Date-15/10/2019  0:21:37
Query: Resource-father.cgm | User-Dani Kirk | Date-3/4/2019  19:52:40
Query: Resource-father.cgm | User-Maxine Wilkinson | Date-10/1/2019  18:55:2
Query: Resource-father.cgm | User-Noor Nicholson | Date-13/5/2017  22:14:40
Query: Resource-father.cgm | User-Reenan Maclellan | Date-14/7/2016  15:41:57
Query: Resource-father.cgm | User-Carlie Borthwick | Date-1/9/2015  16:52:17
Query: Resource-father.cgm | User-Darien Mcgaw | Date-4/8/2015  19:33:12
Query: Resource-father.cgm | User-Katrina Mullen | Date-23/2/1998  9:46:14
Query: Resource-father.cgm | User-Ruarri Conway | Date-22/7/1996  7:28:34
Query: Resource-father.cgm | User-Jae Stark | Date-11/7/1995  7:24:47
Query: Resource-father.cgm | User-Kenan Esson | Date-18/4/1991  22:58:20
Query: Resource-father.cgm | User-Millicent George | Date-15/1/1991  12:6:23
Query: Resource-father.cgm | User-Caoimhe Costello | Date-20/10/1990  8:1:10
Query: Resource-fear.phn | User-Caoimhe Costello | Date-3/4/2019  19:52:40
Query: Resource-fear.phn | User-Katrina Mullen | Date-27/8/2017  20:22:37
Query: Resource-fear.phn | User-Amrose Mcvey | Date-25/3/2017  8:54:33
Query: Resource-fear.phn | User-Camran Ogilvie | Date-8/2/2008  0:29:30
Query: Resource-fear.phn | User-Aamirah Mccafferty | Date-18/6/2004  20:19:26
Query: Resource-fear.phn | User-Rein Craigie | Date-13/5/2003  13:29:51
Query: Resource-fear.phn | User-Monthir Hunt | Date-22/11/2001  7:5:43
Query: Resource-fear.phn | User-Kenan Esson | Date-27/2/1999  16:12:40
Query: Resource-field.cms | User-Jorin Gilmore | Date-10/1/2019  18:55:2
Query: Resource-field.cms | User-Bein Gemmell | Date-24/9/2011  20:7:55
Query: Resource-field.cms | User-Tomasz Ware | Date-15/11/2000  0:36:48
Query: Resource-field.cms | User-Moaad Steel | Date-29/8/1998  21:18:53
Query: Resource-field.cms | User-Kasim Chen | Date-30/10/1996  18:18:58
Query: Resource-field.cms | User-Glen Skinner | Date-22/1/1996  3:8:58
Query: Resource-field.cms | User-Kari Hutchison | Date-17/10/1991  22:17:6
Query: Resource-field.cms | User-Caoimhe Costello | Date-3/6/1991  14:5:46
Query: Resource-field.cms | User-Carlie Borthwick | Date-17/5/1991  0:10:16
Query: Resource-field.cms | User-Beck Watts | Date-18/4/1991  22:58:20
Query: Resource-field.dpb | User-Aishah Ford | Date-13/5/2017  22:14:40
Query: Resource-field.dpb | User-Lachlan Wilson | Date-14/7/2016  15:41:57
Query: Resource-field.dpb | User-Ruarri Conway | Date-26/1/2016  10:22:49
Query: Resource-field.dpb | User-Ayah Wright | Date-24/10/2015  10:3:12
Query: Resource-field.dpb | User-Aisling Gray | Date-4/8/2015  19:33:12
Query: Resource-field.dpb | User-Arlo Nicol | Date-11/5/2012  19:35:31
Query: Resource-field.dpb | User-Sanjit Armstrong | Date-12/3/2009  0:25:40
Query: Resource-field.dpb | User-Ruarri Conway | Date-9/3/2007  7:35:50
Query: Resource-field.dpb | User-Annie-Leigh Swan | Date-26/2/2006  11:40:41
Query: Resource-field.dpb | User-Jae Stark | Date-14/4/2005  5:25:39
Query: Resource-field.dpb | User-Yan Mcrae | Date-2/3/2003  16:30:14
Query: Resource-field.dpb | User-Corann Rooney | Date-24/5/1994  22:29:23
Query: Resource-fig..art | User-Aishah Ford | Date-4/4/2011  5:56:35
Query: Resource-fig..art | User-Reanne Skene | Date-1/3/2005  5:57:26
Query: Resource-fig..art | User-Aliamay Kay | Date-23/7/2004  2:17:4
Query: Resource-fig..art | User-Aiden Buckley | Date-27/10/1999  8:3:26
Query: Resource-fig..art | User-Moaad Steel | Date-27/5/1999  1:26:20
Query: Resource-fig..art | User-Reenan Maclellan | Date-1/9/1990  12:41:4
Query: Resource-fig..dit | User-Ruarri Conway | Date-24/10/2015  10:3:12
Query: Resource-fig..dit | User-Kenan Esson | Date-19/7/2015  16:22:45
Query: Resource-fig..dit | User-Darien Mcgaw | Date-30/10/1996  18:18:58
Query: Resource-fig..dit | User-Caoimhe Costello | Date-22/1/1996  3:8:58
Query: Resource-fig..dit | User-Pooja Irving | Date-12/1/1996  5:14:26
Query: Resource-fig..dit | User-Dien Crooks | Date-11/1/1996  13:35:15
